,Lat,Lang, state, city ,municipality_zone, neighbourhood, in_traffic_zone,in_odd_even_zone, Address
0,35.81944796,51.46704646, استان تهران, تهران,1, نیاوران, False, False, استان تهران، تهران، نیاوران، امیدوار، اردوگاه آموزشی فرهنگی شهید باهنر
1,35.81970666,51.46540447, استان تهران, تهران,1, نیاوران, False, False, استان تهران، تهران، نیاوران، امیدوار، اردوگاه آموزشی فرهنگی شهید باهنر
2,35.80705195,51.44178132, استان تهران, تهران,1, نیاوران, False, False, استان تهران، تهران، نیاوران، باهنر، اقبالی
3,35.81737268,51.46912478, استان تهران, تهران,1, نیاوران, False, False, استان تهران، تهران، نیاوران، باهنر، جبلی
4,35.81944796,51.46704646, استان تهران, تهران,1, نیاوران, False, False, استان تهران، تهران، نیاوران، امیدوار، اردوگاه آموزشی فرهنگی شهید باهنر
5,35.81970666,51.46540447, استان تهران, تهران,1, نیاوران, False, False, استان تهران، تهران، نیاوران، امیدوار، اردوگاه آموزشی فرهنگی شهید باهنر
6,35.80705195,51.44178132, استان تهران, تهران,1, نیاوران, False, False, استان تهران، تهران، نیاوران، باهنر، اقبالی
7,35.81737268,51.46912478, استان تهران, تهران,1, نیاوران, False, False, استان تهران، تهران، نیاوران، باهنر، جبلی
8,35.80402792,51.46050174, استان تهران, تهران,1, نیاوران, False, False, استان تهران، تهران، نیاوران، لواسانی، بازدار، کریمی
9,35.81998544,51.4684324, استان تهران, تهران,1, نیاوران, False, False, استان تهران، تهران، نیاوران، شفیعی، نورافشار یکم، نورافشار دوم، نورافشار سوم، اردوگاه آموزشی فرهنگی شهید باهنر
10,35.80521648,51.4640327, استان تهران, تهران,1, نیاوران, False, False, استان تهران، تهران، نیاوران، لواسانی، ثروتی
11,35.80147747,51.46179306, استان تهران, تهران,1, نیاوران, False, False, استان تهران، تهران، نیاوران، لواسانی، بازدار
12,35.80367426,51.46931027, استان تهران, تهران,1, نیاوران, False, False, استان تهران، تهران، نیاوران، لواسانی، سعیدی، شهید غلامرضا حسینی، فردوس
13,35.80744124,51.46562317, استان تهران, تهران,1, نیاوران, False, False, استان تهران، تهران، نیاوران، باهنر، سعیدی، رحمانی
14,35.81886457,51.47402643, استان تهران, تهران,1, نیاوران, False, False, استان تهران، تهران، نیاوران، شفیعی، نورافشار یکم، شیرافکن یکم، مسجد
15,35.81031714,51.46932674, استان تهران, تهران,1, نیاوران, False, False, استان تهران، تهران، نیاوران، باهنر، خان سفید، پژوهشگاه دانش های بنیادی
16,35.80709295,51.45204788, استان تهران, تهران,1, نیاوران, False, False, استان تهران، تهران، نیاوران، دزاشیب، لواسانی، آبکوه چهارم
17,35.81623308,51.46537818, استان تهران, تهران,1, نیاوران, False, False, استان تهران، تهران، نیاوران، فیضیه، منظریه، ابراهیمی، کوهسار، کوهپایه، اردوگاه آموزشی فرهنگی شهید باهنر
18,35.80477661,51.46529285, استان تهران, تهران,1, نیاوران, False, False, استان تهران، تهران، نیاوران، لواسانی، سعیدی
19,35.80662002,51.47078691, استان تهران, تهران,1, نیاوران, False, False, استان تهران، تهران، نیاوران، پاسداران
20,35.81466178,51.47332031, استان تهران, تهران,1, نیاوران, False, False, استان تهران، تهران، نیاوران، جهانشاهی، عسگری
21,35.81612369,51.46885674, استان تهران, تهران,1, نیاوران, False, False, استان تهران، تهران، نیاوران، باهنر، جبلی، حسینی، چهارم
22,35.80372388,51.46711713, استان تهران, تهران,1, نیاوران, False, False, استان تهران، تهران، نیاوران، لواسانی، حسینی، شهید غلامرضا حسینی، متقیان
23,35.80760345,51.46662605, استان تهران, تهران,1, نیاوران, False, False, استان تهران، تهران، نیاوران، باهنر، سعیدی، آذر
24,35.80730432,51.45831936, استان تهران, تهران,1, نیاوران, False, False, استان تهران، تهران، نیاوران، باهنر، آقایی
25,35.80787954,51.45262285, استان تهران, تهران,1, نیاوران, False, False, استان تهران، تهران، نیاوران، دزاشیب، لواسانی، آبکوه چهارم
26,35.81188543,51.4527003, استان تهران, تهران,1, نیاوران, False, False, استان تهران، تهران، نیاوران، باهنر، زیبا
27,35.81084123,51.46463499, استان تهران, تهران,1, نیاوران, False, False, استان تهران، تهران، نیاوران، باهنر، بازدار، فاتح
28,35.8106838,51.44801538, استان تهران, تهران,1, نیاوران, False, False, استان تهران، تهران، نیاوران، عمار، آذرمند
29,35.80557027,51.45727583, استان تهران, تهران,1, نیاوران, False, False, استان تهران، تهران، نیاوران، لواسانی، آقایی
30,35.80999802,51.45840237, استان تهران, تهران,1, نیاوران, False, False, استان تهران، تهران، نیاوران، باهنر، آقایی
31,35.80698842,51.45018237, استان تهران, تهران,1, نیاوران, False, False, استان تهران، تهران، نیاوران، دزاشیب، لواسانی
32,35.80603531,51.46696431, استان تهران, تهران,1, نیاوران, False, False, استان تهران، تهران، نیاوران، سعیدی، ارباب، صفری
33,35.80731557,51.44944131, استان تهران, تهران,1, نیاوران, False, False, استان تهران، تهران، نیاوران، دزاشیب، لواسانی
34,35.80743221,51.45744915, استان تهران, تهران,1, نیاوران, False, False, استان تهران، تهران، نیاوران، باهنر، آقایی، بوستان
35,35.81838112,51.46975365, استان تهران, تهران,1, نیاوران, False, False, استان تهران، تهران، نیاوران، شفیعی، نورافشار یکم، گلها
36,35.8026157,51.44680546, استان تهران, تهران,1, دزاشیب - حکمت, False, False, استان تهران، تهران، دزاشیب - حکمت، اندرزگو، سلیمی، برف
37,35.8026157,51.44680546, استان تهران, تهران,1, دزاشیب - حکمت, False, False, استان تهران، تهران، دزاشیب - حکمت، اندرزگو، سلیمی، برف
38,35.80354083,51.45020624, استان تهران, تهران,1, دزاشیب - حکمت, False, False, استان تهران، تهران، دزاشیب - حکمت، اندرزگو، سلیمی، مهدی زاده، غلامی
39,35.7998107,51.44190608, استان تهران, تهران,1, دزاشیب - حکمت, False, False, استان تهران، تهران، دزاشیب - حکمت، اندرزگو، سلیمانی، قوام
40,35.80262811,51.45088679, استان تهران, تهران,1, دزاشیب - حکمت, False, False, استان تهران، تهران، دزاشیب - حکمت، اندرزگو، ارکیده
41,35.80632896,51.44412198, استان تهران, تهران,1, دزاشیب - حکمت, False, False, استان تهران، تهران، دزاشیب - حکمت، دزاشیب، کریمی، قاسمی، گل نرگس
42,35.79812107,51.43794582, استان تهران, تهران,1, دزاشیب - حکمت, False, False, استان تهران، تهران، دزاشیب - حکمت، شریعتی، موسیوند، شفقی
43,35.79528129,51.43956188, استان تهران, تهران,1, دزاشیب - حکمت, False, False, استان تهران، تهران، دزاشیب - حکمت، صبا، کریمی
44,35.79945403,51.44876929, استان تهران, تهران,1, دزاشیب - حکمت, False, False, استان تهران، تهران، دزاشیب - حکمت، اندرزگو، اشکستان پور
45,35.80177962,51.44846803, استان تهران, تهران,1, دزاشیب - حکمت, False, False, استان تهران، تهران، دزاشیب - حکمت، اندرزگو، اشکستان پور
46,35.80311843,51.44174123, استان تهران, تهران,1, دزاشیب - حکمت, False, False, استان تهران، تهران، دزاشیب - حکمت، دزاشیب، رمضانی، عباسی، نصیری
47,35.80127236,51.45243298, استان تهران, تهران,1, دزاشیب - حکمت, False, False, استان تهران، تهران، دزاشیب - حکمت، اندرزگو
48,35.7986175,51.44194204, استان تهران, تهران,1, دزاشیب - حکمت, False, False, استان تهران، تهران، دزاشیب - حکمت، سلیمانی، ارضی، حسینی، مرادی
49,35.8051908,51.45384048, استان تهران, تهران,1, دزاشیب - حکمت, False, False, استان تهران، تهران، دزاشیب - حکمت، اندرزگو، علوی
50,35.80383861,51.44095234, استان تهران, تهران,1, دزاشیب - حکمت, False, False, استان تهران، تهران، دزاشیب - حکمت، دزاشیب، رمضانی، عباسی
51,35.80230697,51.44064704, استان تهران, تهران,1, دزاشیب - حکمت, False, False, استان تهران، تهران، دزاشیب - حکمت، دزاشیب، رمضانی، ارجمندی، سوسن
52,35.80354185,51.450903, استان تهران, تهران,1, دزاشیب - حکمت, False, False, استان تهران، تهران، دزاشیب - حکمت، سلیمی، دربندسری، غلامی، شهید زارعی
53,35.79959507,51.44370692, استان تهران, تهران,1, دزاشیب - حکمت, False, False, استان تهران، تهران، دزاشیب - حکمت، اندرزگو، سلیمانی، مرجان
54,35.79549678,51.43605403, استان تهران, تهران,1, دزاشیب - حکمت, False, False, استان تهران، تهران، دزاشیب - حکمت، صبا، خلیلی
55,35.79323125,51.44413158, استان تهران, تهران,1, قیطریه, False, False, استان تهران، تهران، قیطریه، اندرزگو، قیطریه، قاسمی، شهید سرگرد مصطفی قاسمی
56,35.79323125,51.44413158, استان تهران, تهران,1, قیطریه, False, False, استان تهران، تهران، قیطریه، اندرزگو، قیطریه، قاسمی، شهید سرگرد مصطفی قاسمی
57,35.79079052,51.44972868, استان تهران, تهران,1, قیطریه, False, False, استان تهران، تهران، قیطریه، بزرگراه صدر، بهار شمالی، پورحیدری
58,35.79326683,51.44764707, استان تهران, تهران,1, قیطریه, False, False, استان تهران، تهران، قیطریه، اندرزگو، قیطریه، قاسمی، بوستان قیطریه
59,35.79326085,51.44988379, استان تهران, تهران,1, قیطریه, False, False, استان تهران، تهران، قیطریه، قیطریه، بوستان قیطریه
60,35.7860691,51.44183127, استان تهران, تهران,1, قیطریه, False, False, استان تهران، تهران، قیطریه، بزرگراه صدر، قلندری، معنوی (پانزدهم)
61,35.79069044,51.45030936, استان تهران, تهران,1, قیطریه, False, False, استان تهران، تهران، قیطریه، پورحیدری، شهاب، ماه
62,35.79144873,51.44625677, استان تهران, تهران,1, قیطریه, False, False, استان تهران، تهران، قیطریه، پورحیدری، صفا، ایزد
63,35.79098345,51.44375661, استان تهران, تهران,1, قیطریه, False, False, استان تهران، تهران، قیطریه، بزرگراه صدر، قلندری، محمد
64,35.7915466,51.43724706, استان تهران, تهران,1, قیطریه, False, False, استان تهران، تهران، قیطریه، شریعتی، کارامیان
65,35.78607384,51.4384467, استان تهران, تهران,1, قیطریه, False, False, استان تهران، تهران، قیطریه، شریعتی، اخوان
66,35.78984143,51.44115805, استان تهران, تهران,1, قیطریه, False, False, استان تهران، تهران، قیطریه، بزرگراه صدر، قلندری، میرزاپور، علی محمدی
67,35.79547355,51.44238389, استان تهران, تهران,1, قیطریه, False, False, استان تهران، تهران، قیطریه، صبا
68,35.78790996,51.44625591, استان تهران, تهران,1, قیطریه, False, False, استان تهران، تهران، قیطریه، بزرگراه صدر، بهار شمالی، لاله
69,35.78687839,51.43876389, استان تهران, تهران,1, قیطریه, False, False, استان تهران، تهران، قیطریه، شریعتی، داد، داد سوم
70,35.79139224,51.43622294, استان تهران, تهران,1, قیطریه, False, False, استان تهران، تهران، قیطریه، شریعتی، کارامیان
71,35.79151325,51.44613849, استان تهران, تهران,1, قیطریه, False, False, استان تهران، تهران، قیطریه، پورحیدری، صفا، ایزد
72,35.7953362,51.48546359, استان تهران, تهران,1, اقدسیه, False, False, استان تهران، تهران، اقدسیه، شهید فخری زاده، مهرداد، مهشید
73,35.79233716,51.48840045, استان تهران, تهران,1, اقدسیه, False, False, استان تهران، تهران، اقدسیه، بزرگراه شهید صیاد شیرازی، گلستان شرقی، گلزار، شقایق
74,35.7953362,51.48546359, استان تهران, تهران,1, اقدسیه, False, False, استان تهران، تهران، اقدسیه، شهید فخری زاده، مهرداد، مهشید
75,35.79233716,51.48840045, استان تهران, تهران,1, اقدسیه, False, False, استان تهران، تهران، اقدسیه، بزرگراه شهید صیاد شیرازی، گلستان شرقی، گلزار، شقایق
76,35.79722067,51.48548617, استان تهران, تهران,1, اقدسیه, False, False, استان تهران، تهران، اقدسیه
77,35.79247372,51.48683077, استان تهران, تهران,1, اقدسیه, False, False, استان تهران، تهران، اقدسیه، بزرگراه صدر، بزرگراه شهید صیاد شیرازی، شهید فخری زاده، بیمارستان شهید چمران
78,35.79954802,51.48485371, استان تهران, تهران,1, اقدسیه, False, False, استان تهران، تهران، اقدسیه، بزرگراه ارتش، موحد دانش (اقدسیه)، لنگری
79,35.78719116,51.48801384, استان تهران, تهران,1, اقدسیه, False, False, استان تهران، تهران، اقدسیه، پل صدر
80,35.79698815,51.4894351, استان تهران, تهران,1, اقدسیه, False, False, استان تهران، تهران، اقدسیه، بزرگراه شهید صیاد شیرازی، گلستان، سعیدی، آلاله
81,35.79871815,51.49005525, استان تهران, تهران,1, اقدسیه, False, False, استان تهران، تهران، اقدسیه، بزرگراه شهید صیاد شیرازی، گلستان، سعیدی، باغ سبز
82,35.79605648,51.48637366, استان تهران, تهران,1, اقدسیه, False, False, استان تهران، تهران، اقدسیه
83,35.79192073,51.49092541, استان تهران, تهران,1, اقدسیه, False, False, استان تهران، تهران، اقدسیه، بزرگراه شهید صیاد شیرازی، گلستان شرقی، گلزار، گلشن غربی
84,35.79101409,51.47968444, استان تهران, تهران,1, اقدسیه, False, False, استان تهران، تهران، اقدسیه، شهید فخری زاده، لنگری
85,35.79132454,51.48973362, استان تهران, تهران,1, اقدسیه, False, False, استان تهران، تهران، اقدسیه، صدر، گلزار، گلستان
86,35.79820166,51.48404022, استان تهران, تهران,1, اقدسیه, False, False, استان تهران، تهران، اقدسیه، بزرگراه ارتش، موحد دانش (اقدسیه)، لنگری
87,35.798634,51.48992221, استان تهران, تهران,1, اقدسیه, False, False, استان تهران، تهران، اقدسیه، بزرگراه شهید صیاد شیرازی، گلستان، سعیدی، باغ سبز
88,35.59184137,51.43940262, استان تهران, تهران,20, اقدسیه, False, False, استان تهران، تهران، اقدسیه، پیلغوش، تقوی راد، مالمیر
89,35.59525702,51.44111526, استان تهران, تهران,20, اقدسیه, False, False, استان تهران، تهران، اقدسیه، شهید غلامی، جورکشان
90,35.59184137,51.43940262, استان تهران, تهران,20, اقدسیه, False, False, استان تهران، تهران، اقدسیه، پیلغوش، تقوی راد، مالمیر
91,35.79897263,51.5250229, استان تهران, تهران,1, سوهانک, False, False, استان تهران، تهران، سوهانک، ارتش، ابوذر، خندان
92,35.80251364,51.52526261, استان تهران, تهران,1, سوهانک, False, False, استان تهران، تهران، سوهانک، ارتش، گلها
93,35.79897263,51.5250229, استان تهران, تهران,1, سوهانک, False, False, استان تهران، تهران، سوهانک، ارتش، ابوذر، خندان
94,35.80251364,51.52526261, استان تهران, تهران,1, سوهانک, False, False, استان تهران، تهران، سوهانک، ارتش، گلها
95,35.79909479,51.52123281, استان تهران, تهران,1, سوهانک, False, False, استان تهران، تهران، سوهانک، بزرگراه ارتش، گلها
96,35.79946697,51.52388276, استان تهران, تهران,1, سوهانک, False, False, استان تهران، تهران، سوهانک، ارتش، ابوذر، خندان
97,35.80031559,51.52762637, استان تهران, تهران,1, سوهانک, False, False, استان تهران، تهران، سوهانک، خیابان شهید حسین سوهانی، دانشگاه آزاد اسلامی واحد تهران مرکز
98,35.79639928,51.52279028, استان تهران, تهران,1, سوهانک, False, False, استان تهران، تهران، سوهانک، بزرگراه ارتش، ذکاوت
99,35.7992585,51.527898, استان تهران, تهران,1, سوهانک, False, False, استان تهران، تهران، سوهانک، ارتش، شهید سوهانی، خندان، کوی گستاب، دانشگاه آزاد اسلامی واحد تهران مرکز
100,35.79906131,51.53366984, استان تهران, تهران,1, سوهانک, False, False, استان تهران، تهران، سوهانک، بزرگراه ارتش، لاله، پرستو
101,35.79691931,51.53506399, استان تهران, تهران,1, سوهانک, False, False, استان تهران، تهران، سوهانک، بزرگراه ارتش، لاله
102,35.80984219,51.53081134, استان تهران, تهران,1, سوهانک, False, False, استان تهران، تهران، سوهانک، ارتش، گلها، مهرآسا، خدادادی
103,35.79776919,51.53477445, استان تهران, تهران,1, سوهانک, False, False, استان تهران، تهران، سوهانک، بزرگراه ارتش، لاله، چهارم غربی
104,35.8089541,51.53709485, استان تهران, تهران,1, سوهانک, False, False, استان تهران، تهران، سوهانک، جاده لشکرک، ارتش، شهید سوهانی، تنگه باغی
105,35.79826217,51.53339906, استان تهران, تهران,1, سوهانک, False, False, استان تهران، تهران، سوهانک، بزرگراه ارتش، لاله، چهارم غربی
106,35.80801867,51.53105048, استان تهران, تهران,1, سوهانک, False, False, استان تهران، تهران، سوهانک، خیابان شهید حسین سوهانی، باغ سردار، کوهسار، شریفی
107,35.79435692,51.52933322, استان تهران, تهران,1, سوهانک, False, False, استان تهران، تهران، سوهانک، ارتش، یاس، دوم شرقی
108,35.81649203,51.48794318, استان تهران, تهران,1, داراباد, False, False, استان تهران، تهران، داراباد، پور ابتهاج
109,35.81649203,51.48794318, استان تهران, تهران,1, داراباد, False, False, استان تهران، تهران، داراباد، پور ابتهاج
110,35.81390545,51.49024059, استان تهران, تهران,1, داراباد, False, False, استان تهران، تهران، داراباد، افتخاری، رجبی، جهانپور
111,35.81104032,51.49228087, استان تهران, تهران,1, داراباد, False, False, استان تهران، تهران، داراباد، افتخاری
112,35.80382906,51.49117102, استان تهران, تهران,1, داراباد, False, False, استان تهران، تهران، داراباد، باغ بهشت
113,35.81550582,51.49164501, استان تهران, تهران,1, داراباد, False, False, استان تهران، تهران، داراباد، افتخاری، رجبی
114,35.80638295,51.49262181, استان تهران, تهران,1, داراباد, False, False, استان تهران، تهران، داراباد، اقدسیه
115,35.81280069,51.49005836, استان تهران, تهران,1, داراباد, False, False, استان تهران، تهران، داراباد، رجبی
116,35.81877721,51.48656762, استان تهران, تهران,1, داراباد, False, False, استان تهران، تهران، داراباد، پور ابتهاج، عروجی
117,35.81753892,51.48870817, استان تهران, تهران,1, داراباد, False, False, استان تهران، تهران، داراباد، پور ابتهاج، عروجی
118,35.81507,51.49426709, استان تهران, تهران,1, داراباد, False, False, استان تهران، تهران، داراباد، بزرگراه امام علی، صحرا شرقی، صحرای غربی، سبکرو
119,35.80486187,51.48553898, استان تهران, تهران,1, داراباد, False, False, استان تهران، تهران، داراباد، جهانبخش نژاد، سباری، موحد دانش (اقدسیه)، مسجد جامع
120,35.81840571,51.48457241, استان تهران, تهران,1, داراباد, False, False, استان تهران، تهران، داراباد، پور ابتهاج (دارآباد)، لشگری، کامیار
121,35.80193718,51.49039362, استان تهران, تهران,1, داراباد, False, False, استان تهران، تهران، داراباد، بزرگراه شهید صیاد شیرازی، ولیعصر، لاله، باغ بهشت
122,35.81174323,51.49503772, استان تهران, تهران,1, داراباد, False, False, استان تهران، تهران، داراباد، بزرگراه امام علی، صحرا شرقی، صحرای غربی، سبکرو
123,35.81517151,51.48797819, استان تهران, تهران,1, داراباد, False, False, استان تهران، تهران، داراباد، پور ابتهاج، کوهپایه سوم، میدان کوهپایه
124,35.81949492,51.48997455, استان تهران, تهران,1, داراباد, False, False, استان تهران، تهران، داراباد، پور ابتهاج، قیدی، بوستان
125,35.81202895,51.48918892, استان تهران, تهران,1, داراباد, False, False, استان تهران، تهران، داراباد، سباری، چهاردهم شرقی
126,35.80161644,51.4939167, استان تهران, تهران,1, داراباد, False, False, استان تهران، تهران، داراباد، بزرگراه امام علی
127,35.81158567,51.49754284, استان تهران, تهران,1, داراباد, False, False, استان تهران، تهران، داراباد، بزرگراه شهید صیاد شیرازی، بلوار مژدی، هاشمی
128,35.81568228,51.48545126, استان تهران, تهران,1, داراباد, False, False, استان تهران، تهران، داراباد، باهنر، پور ابتهاج (دارآباد)، سباری، ابرار
129,35.81661668,51.45210922, استان تهران, تهران,1, جماران, False, False, استان تهران، تهران، جماران، صادقی قمی، موسوی
130,35.81661668,51.45210922, استان تهران, تهران,1, جماران, False, False, استان تهران، تهران، جماران، صادقی قمی، موسوی
131,35.81364765,51.45811336, استان تهران, تهران,1, جماران, False, False, استان تهران، تهران، جماران، باهنر، منایی، مهتاب
132,35.82319062,51.46334355, استان تهران, تهران,1, جماران, False, False, استان تهران، تهران، جماران، امیدوار، سی و دوم
133,35.81407927,51.45165701, استان تهران, تهران,1, جماران, False, False, استان تهران، تهران، جماران، باهنر، یاسر، آزادگان
134,35.81433355,51.45537456, استان تهران, تهران,1, جماران, False, False, استان تهران، تهران، جماران، باهنر، یاس، سبا
135,35.81864327,51.4618453, استان تهران, تهران,1, جماران, False, False, استان تهران، تهران، جماران، امیدوار، جبلی، امیر
136,35.81297811,51.4558599, استان تهران, تهران,1, جماران, False, False, استان تهران، تهران، جماران، باهنر، سلیمانی، یکم
137,35.81453155,51.46151871, استان تهران, تهران,1, جماران, False, False, استان تهران، تهران، جماران، باهنر، امیدوار، هشتم
138,35.81608669,51.45194592, استان تهران, تهران,1, جماران, False, False, استان تهران، تهران، جماران، یاسر، یکم
139,35.80431134,51.40449051, استان تهران, تهران,1, ولنجک, False, False, استان تهران، تهران، ولنجک، ولنجک، نهم
140,35.80431134,51.40449051, استان تهران, تهران,1, ولنجک, False, False, استان تهران، تهران، ولنجک، ولنجک، نهم
141,35.80300605,51.40514397, استان تهران, تهران,1, ولنجک, False, False, استان تهران، تهران، ولنجک، ولنجک، هفتم
142,35.8022765,51.39842094, استان تهران, تهران,1, ولنجک, False, False, استان تهران، تهران، ولنجک، امیرآبادی، یاسمن یکم
143,35.80614456,51.40456201, استان تهران, تهران,1, ولنجک, False, False, استان تهران، تهران، ولنجک، ولنجک، یازدهم
144,35.81314327,51.40069813, استان تهران, تهران,1, ولنجک, False, False, استان تهران، تهران، ولنجک، ولنجک، بیست و پنچم
145,35.80047125,51.40546046, استان تهران, تهران,1, ولنجک, False, False, استان تهران، تهران، ولنجک، ولنجک، سوم
146,35.80187114,51.40062911, استان تهران, تهران,1, ولنجک, False, False, استان تهران، تهران، ولنجک، امیرآبادی، هشتم، دانشگاه علوم بهزیستی و توانبخشی
147,35.80113706,51.39868682, استان تهران, تهران,1, ولنجک, False, False, استان تهران، تهران، ولنجک، دانشجو، کودک یار، دانشگاه علوم بهزیستی و توانبخشی
148,35.80212185,51.39598221, استان تهران, تهران,1, ولنجک, False, False, استان تهران، تهران، ولنجک، دانشجو
149,35.80027832,51.40741803, استان تهران, تهران,1, ولنجک, False, False, استان تهران، تهران، ولنجک، ثارالله، سعادت، فرخ
150,35.80928084,51.39313665, استان تهران, تهران,1, ولنجک, False, False, استان تهران، تهران، ولنجک، گلریزان، بوستان گلریزان یک
151,35.8085056,51.39381454, استان تهران, تهران,1, ولنجک, False, False, استان تهران، تهران، ولنجک، امیرآبادی، گلستان سوم
152,35.80622221,51.40794695, استان تهران, تهران,1, ولنجک, False, False, استان تهران، تهران، ولنجک، ثارالله، مینا
153,35.81407173,51.40357376, استان تهران, تهران,1, ولنجک, False, False, استان تهران، تهران، ولنجک، اعجازی، حسین خانی
154,35.79814213,51.40071551, استان تهران, تهران,1, ولنجک, False, False, استان تهران، تهران، ولنجک، بزرگراه شهید چمران، یمن، اعرابی
155,35.79820664,51.40276251, استان تهران, تهران,1, ولنجک, False, False, استان تهران، تهران، ولنجک، بزرگراه شهید چمران، یمن، اعرابی
156,35.80482612,51.39513936, استان تهران, تهران,1, ولنجک, False, False, استان تهران، تهران، ولنجک، عدالت، شقایق، دبستان دخترانه عدالت
157,35.80779353,51.39233497, استان تهران, تهران,1, ولنجک, False, False, استان تهران، تهران، ولنجک، گلریزان، بوستان گلریزان یک
158,35.80973053,51.40399065, استان تهران, تهران,1, ولنجک, False, False, استان تهران، تهران، ولنجک، ولنجک، هفدهم
159,35.80211021,51.40432544, استان تهران, تهران,1, ولنجک, False, False, استان تهران، تهران، ولنجک، بزرگراه شهید چمران، یمن، دوم، ولنجک
160,35.80187114,51.40062911, استان تهران, تهران,1, ولنجک, False, False, استان تهران، تهران، ولنجک، امیرآبادی، هشتم، دانشگاه علوم بهزیستی و توانبخشی
161,35.79519451,51.45920574, استان تهران, تهران,1, چیذر, False, False, استان تهران، تهران، چیذر، بزرگراه صدر، پاشا ظهری، بهمن پور
162,35.79519451,51.45920574, استان تهران, تهران,1, چیذر, False, False, استان تهران، تهران، چیذر، بزرگراه صدر، پاشا ظهری، بهمن پور
163,35.80160076,51.45742943, استان تهران, تهران,1, چیذر, False, False, استان تهران، تهران، چیذر، اندرزگو، وطن پور
164,35.79908009,51.45520306, استان تهران, تهران,1, چیذر, False, False, استان تهران، تهران، چیذر، اندرزگو، سلیمی، صبوری
165,35.79868174,51.45093028, استان تهران, تهران,1, چیذر, False, False, استان تهران، تهران، چیذر، اندرزگو، سلیمی، نعمتی، بیمارستان توانبخشی رفیده
166,35.79591215,51.45567708, استان تهران, تهران,1, چیذر, False, False, استان تهران، تهران، چیذر، بزرگراه صدر، عقابی، صادقی، چیذری
167,35.80102204,51.45690138, استان تهران, تهران,1, چیذر, False, False, استان تهران، تهران، چیذر، اندرزگو، چیذری
168,35.79938166,51.45388432, استان تهران, تهران,1, چیذر, False, False, استان تهران، تهران، چیذر، اندرزگو، سلیمی
169,35.79715902,51.45779822, استان تهران, تهران,1, چیذر, False, False, استان تهران، تهران، چیذر، لواسانی، پاشا ظهری، معصومی، لاله
170,35.78456541,51.52079955, استان تهران, تهران,1, ازگل, False, False, استان تهران، تهران، ازگل
171,35.78456541,51.52079955, استان تهران, تهران,1, ازگل, False, False, استان تهران، تهران، ازگل
172,35.79346624,51.4926716, استان تهران, تهران,1, ازگل, False, False, استان تهران، تهران، ازگل، بزرگراه امام علی
173,35.7960147,51.49502973, استان تهران, تهران,1, ازگل, False, False, استان تهران، تهران، ازگل، ارتش، ازگلی، صدرنژاد، شیری
174,35.7956575,51.50101929, استان تهران, تهران,1, ازگل, False, False, استان تهران، تهران، ازگل، ارتش، هاشم ازگلی، آبشار
175,35.79378776,51.50119662, استان تهران, تهران,1, ازگل, False, False, استان تهران، تهران، ازگل، ارتش، هاشم ازگلی، آبشار
176,35.79168707,51.49326803, استان تهران, تهران,1, ازگل, False, False, استان تهران، تهران، ازگل، بزرگراه امام علی، گلچین جنوبی، گلشن شرقی
177,35.79097924,51.49833615, استان تهران, تهران,1, ازگل, False, False, استان تهران، تهران، ازگل، بزرگراه شهید بابایی، نوبهار جنوبی
178,35.79179337,51.51157159, استان تهران, تهران,1, ازگل, False, False, استان تهران، تهران، ازگل، بزرگراه ارتش، نیروی زمینی
179,35.78858701,51.5280007, استان تهران, تهران,1, ازگل, False, False, استان تهران، تهران، ازگل
180,35.79492533,51.49679535, استان تهران, تهران,1, ازگل, False, False, استان تهران، تهران، ازگل، ازگل، مدرسه، دوم
181,35.78205694,51.5213402, استان تهران, تهران,1, ازگل, False, False, استان تهران، تهران، ازگل
182,35.79038899,51.52772373, استان تهران, تهران,1, ازگل, False, False, استان تهران، تهران، ازگل
183,35.79329345,51.4953848, استان تهران, تهران,1, ازگل, False, False, استان تهران، تهران، ازگل، ازگل، مدرسه، کوهسار
184,35.79352705,51.51994561, استان تهران, تهران,1, ازگل, False, False, استان تهران، تهران، ازگل
185,35.79839582,51.49908949, استان تهران, تهران,1, ازگل, False, False, استان تهران، تهران، ازگل، بزرگراه ارتش، بیدستان یکم
186,35.79442402,51.50631483, استان تهران, تهران,1, ازگل, False, False, استان تهران، تهران، ازگل، نیروی زمینی، دانشگاه امام باقر
187,35.77887427,51.52044166, استان تهران, تهران,1, ازگل, False, False, استان تهران، تهران، ازگل، بابایی
188,35.78993849,51.49993532, استان تهران, تهران,1, ازگل, False, False, استان تهران، تهران، ازگل، نوبهار شمالی، گلستان شرقی
189,35.7883583,51.50106373, استان تهران, تهران,1, ازگل, False, False, استان تهران، تهران، ازگل، نوبهار شمالی، گلستان شرقی
190,35.78934517,51.5087704, استان تهران, تهران,1, ازگل, False, False, استان تهران، تهران، ازگل، بزرگراه ارتش، نیروی زمینی
191,35.78915784,51.52205837, استان تهران, تهران,1, ازگل, False, False, استان تهران، تهران، ازگل
192,35.78907648,51.51192795, استان تهران, تهران,1, ازگل, False, False, استان تهران، تهران، ازگل
193,35.78810901,51.52882491, استان تهران, تهران,1, ازگل, False, False, استان تهران، تهران، ازگل
194,35.78823281,51.50170581, استان تهران, تهران,1, ازگل, False, False, استان تهران، تهران، ازگل، نیروی زمینی، صادقی
